Player,Sim,1,2,3,4
Lester Hudson,,0.2,0.1,0.1,-0.1
Archie Goodwin,29.1,0.2,0.2,0.1,
Awvee Storey,26.1,0.2,0.1,0.0,
Mike Price,22.3,0.2,0.2,0.1,
Bob Duffy,15.8,0.3,0.1,0.1,
Anthony Roberson,13.8,0.2,0.2,0.1,
Randy Woods,7.0,0.3,0.2,0.1,0.1
Jared Cunningham,6.7,0.1,0.1,0.0,0.0
Kevin Pritchard,2.8,0.2,0.2,0.2,-0.2
Julyan Stone,2.3,0.4,0.2,0.1,
Drew Barry,1.6,0.3,0.2,0.1,
