Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,108,3599,.479,8.8,.831,.463,.193,.063,.112,.169,.515,.614,.456,.329,.315,.303,.492,.064,63,.877,.133,.520,4,0
6 seasons,,LAL,NBA,,89,2980,.490,8.4,.836,.492,.193,.044,.106,.164,.528,.625,.471,.275,.284,.297,.496,.064,51,.886,.155,.565,4,0
1 season,,MIA,NBA,,13,512,.445,9.5,.857,.379,.203,.137,.137,.143,.468,.551,.378,.440,.400,.308,.438,.066,11,.875,.000,,0,0
1 season,,LAC,NBA,,6,107,.367,17.5,.533,.100,.133,.167,.133,.467,.375,.333,.500,.200,.500,.357,.833,.033,1,.800,.143,.000,0,0
