Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,20,LAC,NBA,SF,76,70,2767,8.3,18.9,.438,1.1,3.0,.360,7.2,15.9,.453,5.6,7.8,.719,2.9,8.1,11.0,5.9,1.7,1.8,4.8,5.4,23.3,,100,108
2000-01,21,LAC,NBA,PF,76,74,2836,9.1,19.7,.460,1.5,4.8,.316,7.6,15.0,.506,4.9,7.3,.679,2.1,9.1,11.2,7.4,1.4,2.3,5.0,4.5,24.6,,102,102
2001-02,22,LAC,NBA,SF,29,25,999,8.1,19.2,.419,0.9,4.5,.190,7.2,14.7,.489,3.3,5.0,.656,1.7,7.7,9.4,9.1,1.2,1.9,5.2,4.9,20.2,,94,105
2002-03,23,LAC,NBA,SF,49,47,1679,8.4,19.1,.439,1.3,4.0,.326,7.1,15.1,.469,4.3,5.5,.777,1.8,8.4,10.2,5.6,1.3,1.3,4.4,5.7,22.3,,99,106
2003-04,24,MIA,NBA,PF,80,80,3003,8.8,20.5,.430,1.1,3.7,.298,7.7,16.8,.460,6.2,8.3,.742,2.9,11.2,14.1,5.9,1.5,1.3,4.3,5.0,24.9,,102,98
2004-05,25,LAL,NBA,PF,64,64,2320,8.3,17.6,.473,0.8,2.7,.308,7.5,15.0,.502,4.7,6.8,.695,3.1,11.8,14.9,5.4,1.0,1.5,3.7,4.8,22.2,,107,108
2005-06,26,LAL,NBA,PF,80,80,3221,7.3,15.2,.481,1.3,3.5,.372,6.0,11.6,.514,3.5,5.1,.690,3.0,9.1,12.1,7.3,1.2,1.0,3.5,4.2,19.4,,112,105
2006-07,27,LAL,NBA,PF,56,56,2202,7.4,15.9,.468,1.3,4.2,.297,6.2,11.6,.531,4.6,6.6,.700,2.4,10.4,12.7,6.3,1.2,0.7,3.8,4.2,20.7,,107,107
2007-08,28,LAL,NBA,PF,77,77,2921,7.2,13.7,.525,0.5,1.9,.274,6.6,11.7,.566,3.9,5.6,.698,3.4,10.7,14.1,4.7,1.3,1.2,2.7,3.8,18.8,,116,104
2008-09,29,LAL,NBA,PF,78,32,2316,7.6,15.5,.492,0.7,2.3,.320,6.9,13.2,.522,3.5,5.6,.623,3.9,10.1,14.0,4.5,1.7,2.2,3.0,5.2,19.5,,110,102
2009-10,30,LAL,NBA,PF,82,38,2585,6.8,14.8,.463,1.2,3.6,.319,5.7,11.1,.510,2.8,4.0,.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,,109,100
2010-11,31,LAL,NBA,PF,82,35,2639,9.5,17.9,.530,1.4,3.6,.382,8.1,14.3,.566,3.3,4.9,.675,3.5,10.7,14.2,5.0,0.9,1.2,2.8,4.0,23.7,,118,103
2011-12,32,DAL,NBA,SF,50,4,1027,6.3,17.8,.352,1.4,5.7,.252,4.9,12.2,.399,3.0,5.0,.592,1.8,8.8,10.6,4.2,1.0,0.9,2.7,5.0,17.0,,89,103
2012-13,33,LAC,NBA,PF,82,2,1616,4.8,11.9,.399,0.6,2.9,.200,4.2,9.0,.464,0.7,1.4,.476,3.8,11.8,15.6,4.6,2.2,1.9,2.8,7.0,10.8,,95,99
