Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,108,3599,,,1%,93%,6%,+2.6,+3.9,84,47,83,178,0,51,1,596,210,51,77
6 seasons,,LAL,NBA,,89,2980,,,1%,95%,3%,+3.6,+5.1,68,34,60,146,0,34,0,490,178,47,63
1 season,,MIA,NBA,,13,512,,,1%,77%,22%,+0.2,+0.7,11,11,20,24,0,15,0,84,31,4,14
1 season,,LAC,NBA,,6,107,,,,87%,13%,-14.1,-12.0,5,2,3,8,0,2,1,22,1,0,0
