Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,22,MIL,NBA,C,82,63,31.2,5.3,10.6,.501,0.0,0.1,.200,5.3,10.5,.502,.501,2.9,5.0,.569,3.4,4.2,7.6,2.0,0.7,1.4,2.0,2.8,13.5
1994-95,23,MIL,NBA,PF,82,82,41.0,7.2,15.0,.483,0.1,0.3,.292,7.2,14.7,.487,.486,3.1,5.3,.593,3.5,6.8,10.3,3.6,1.0,1.4,2.7,3.4,17.7
1995-96,24,MIL,NBA,PF,82,82,40.5,8.5,17.4,.489,0.1,0.6,.208,8.4,16.8,.499,.493,3.9,5.8,.670,3.2,6.6,9.9,2.6,0.8,1.1,2.6,3.3,21.1
1996-97,25,MIL,NBA,PF,78,78,40.5,8.1,16.0,.505,0.2,0.7,.278,7.9,15.3,.515,.511,4.6,6.7,.687,3.4,6.9,10.3,2.7,1.0,1.4,3.1,3.5,21.0
1997-98,26,SEA,NBA,C,82,82,35.9,7.7,14.2,.542,0.0,0.1,.143,7.7,14.1,.545,.543,3.8,6.4,.591,3.5,4.5,8.0,1.9,1.1,1.0,2.1,3.4,19.2
1998-99,27,SEA,NBA,PF,34,31,34.2,5.8,12.9,.453,0.0,0.1,.000,5.8,12.8,.456,.453,2.1,4.7,.450,2.5,3.7,6.2,1.6,0.9,1.0,2.2,3.6,13.8
1999-00,28,SEA,NBA,C,79,75,36.1,6.5,14.3,.455,0.0,0.1,.250,6.5,14.2,.457,.456,3.6,5.2,.682,2.9,4.8,7.7,1.9,0.6,0.8,2.7,3.6,16.6
2000-01,29,SEA,NBA,PF,76,27,28.0,4.6,10.8,.422,0.0,0.2,.063,4.6,10.6,.429,.423,3.1,4.2,.723,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5,12.2
2001-02,30,SEA,NBA,C,55,41,31.1,5.7,11.8,.485,0.0,0.1,.125,5.7,11.7,.490,.486,2.6,4.1,.633,3.1,3.3,6.4,1.3,0.4,0.7,2.3,3.6,14.1
2002-03,31,BOS,NBA,C,52,9,18.1,1.9,4.0,.478,0.0,0.1,.000,1.9,3.9,.488,.478,1.4,2.1,.673,1.7,2.1,3.8,0.6,0.4,0.6,1.2,2.8,5.2
2003-04,32,TOT,NBA,PF,54,33,24.3,3.9,8.0,.481,0.0,0.1,.333,3.8,7.9,.483,.483,2.1,2.9,.726,2.1,3.1,5.2,1.2,0.5,0.6,1.4,3.0,9.8
2003-04,32,BOS,NBA,PF,37,33,27.0,4.5,9.0,.505,0.0,0.0,.000,4.5,9.0,.506,.505,2.2,3.0,.732,2.1,3.6,5.7,1.5,0.6,0.6,1.4,2.6,11.3
2003-04,32,NYK,NBA,PF,17,0,18.4,2.4,5.8,.404,0.1,0.1,.500,2.3,5.7,.402,.409,1.9,2.6,.711,2.1,2.0,4.1,0.7,0.4,0.5,1.5,3.6,6.6
2004-05,33,TOT,NBA,PF-C,27,0,7.6,0.5,1.6,.310,0.0,0.0,.000,0.5,1.5,.317,.310,0.3,0.6,.529,0.6,0.8,1.4,0.4,0.1,0.1,0.6,1.4,1.3
2004-05,33,NYK,NBA,PF,24,0,8.0,0.5,1.6,.342,0.0,0.0,.000,0.5,1.5,.351,.342,0.3,0.6,.467,0.7,0.8,1.5,0.4,0.1,0.2,0.6,1.3,1.4
2004-05,33,HOU,NBA,C,3,0,4.3,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.7,0.7,1.000,0.0,0.7,0.7,0.3,0.0,0.0,0.7,2.3,0.7
2005-06,34,LAC,NBA,C,8,1,10.6,0.9,1.9,.467,0.0,0.0,,0.9,1.9,.467,.467,1.6,2.3,.722,0.3,2.1,2.4,0.5,0.5,0.5,1.1,1.6,3.4
