Offensive Rebounds
1994-95 NBA 289 (7th)
1995-96 NBA 263 (7th)
1996-97 NBA 267 (9th)
1997-98 NBA 286 (3rd)
Career NBA 2263 (58th)
Career 2263 (67th)
