Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,29,SEA,NBA,PF,76,2129,,,,45%,55%,-1.2,-2.5,32,43,83,95,,58,,221,141,25,85
2001-02,30,SEA,NBA,C,55,1710,,,,19%,81%,-0.7,-7.2,16,47,64,84,,38,,171,110,34,69
2002-03,31,BOS,NBA,C,52,942,,,,2%,98%,-3.9,-4.7,11,20,30,47,,16,,73,46,10,34
2003-04,32,TOT,NBA,PF,54,1313,,,,62%,38%,-2.6,-1.4,18,25,34,0,,0,,151,0,27,61
2003-04,32,BOS,NBA,PF,37,1000,,,,80%,20%,-2.8,-1.8,14,13,25,41,,13,,125,56,19,36
2003-04,32,NYK,NBA,PF,17,313,,,,4%,96%,-2.3,-0.7,4,12,9,28,,8,,26,19,8,25
2004-05,33,TOT,NBA,PF-C,27,204,,,,29%,71%,-19.0,-20.5,3,6,8,0,,0,,22,0,1,4
2004-05,33,NYK,NBA,PF,24,191,,,,31%,69%,-19.0,-17.0,3,5,7,14,,3,,19,5,1,2
2004-05,33,HOU,NBA,C,3,13,,,,,100%,-20.5,-25.4,0,1,1,5,,1,,3,0,0,2
2005-06,34,LAC,NBA,C,8,85,,,,16%,84%,+11.0,+9.3,4,1,4,8,,1,,8,7,2,3
