Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,477,179,7997,5.1,11.7,.438,0.3,1.2,.278,4.8,10.5,.455,1.9,2.5,.763,3.3,6.5,9.8,4.2,2.8,0.4,2.2,5.7,12.5,,105,103
3 seasons,,DAL,NBA,,184,127,4001,5.6,11.8,.470,0.3,1.1,.275,5.3,10.8,.489,1.4,1.8,.813,3.0,6.4,9.5,3.9,2.7,0.4,1.7,5.4,12.9,,111,104
3 seasons,,CHI,NBA,,145,4,1474,5.0,12.3,.409,0.1,0.5,.133,4.9,11.7,.421,1.8,2.5,.729,3.9,6.3,10.2,4.7,3.0,0.3,2.9,6.1,11.9,,96,99
2 seasons,,BOS,NBA,,116,47,2304,4.6,11.3,.408,0.6,1.8,.301,4.0,9.4,.429,3.0,4.0,.753,3.4,6.7,10.1,4.5,3.0,0.4,2.5,5.9,12.8,,104,103
1 season,,HOU,NBA,,19,1,133,2.1,7.4,.278,0.4,0.8,.500,1.6,6.6,.250,0.0,1.6,.000,0.4,7.4,7.8,4.1,2.9,0.8,1.2,7.0,4.5,,72,96
1 season,,SEA,NBA,,13,0,85,3.5,9.4,.375,0.0,0.0,,3.5,9.4,.375,1.2,1.2,1.000,5.3,7.6,12.9,2.9,2.9,0.6,2.9,4.7,8.2,,90,106
