Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,48,632,3%,66%,30%,1%,,+0.9,-0.6,15,2,9,37,0,4,0,108,8,3,9
3 seasons,,DAL,NBA,,39,537,4%,78%,18%,,,+1.1,-1.4,13,1,9,33,0,4,0,84,6,2,8
2 seasons,,CHI,NBA,,9,95,,2%,95%,3%,,-0.3,+3.8,2,1,0,4,0,0,0,24,2,1,1
