Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,341,56,5289,6.1,14.6,.417,0.6,2.0,.315,5.4,12.6,.433,3.3,4.2,.788,0.8,4.9,5.6,7.7,2.5,0.3,2.7,5.2,16.1,,103,106
2 seasons,,SAC,NBA,,79,0,918,5.7,14.2,.402,0.7,2.1,.324,5.0,12.1,.416,2.7,3.8,.701,0.8,4.1,4.9,4.5,1.9,0.3,2.7,6.1,14.8,,93,107
1 season,,CHA,NBA,,74,27,1887,7.1,15.8,.449,1.0,2.6,.368,6.1,13.2,.464,4.3,5.5,.785,0.5,5.1,5.6,10.1,2.7,0.4,2.8,4.6,19.5,,112,107
2 seasons,,SAS,NBA,,63,5,752,5.8,12.7,.455,0.1,0.8,.182,5.6,11.9,.473,2.8,3.5,.796,1.0,5.6,6.6,6.6,2.5,0.4,2.6,5.4,14.5,,105,96
1 season,,UTA,NBA,,57,0,606,4.9,15.3,.322,0.9,2.6,.355,4.0,12.7,.315,3.2,3.8,.844,0.4,4.2,4.7,7.3,2.5,0.3,2.4,6.4,14.0,,95,107
2 seasons,,LAC,NBA,,51,24,1058,5.5,13.8,.396,0.2,1.3,.148,5.3,12.5,.422,2.3,2.7,.855,1.2,5.0,6.2,6.8,2.6,0.2,2.6,4.7,13.5,,96,107
1 season,,DEN,NBA,,11,0,36,7.1,14.1,.500,0.0,2.8,.000,7.1,11.3,.625,4.2,5.7,.750,1.4,4.2,5.7,7.1,0.0,0.0,4.2,5.7,18.4,,104,114
1 season,,NOH,NBA,,4,0,17,3.0,3.0,1.000,0.0,0.0,,3.0,3.0,1.000,0.0,0.0,,0.0,6.1,6.1,15.2,3.0,3.0,9.1,12.2,6.1,,84,104
1 season,,MIL,NBA,,1,0,10,5.2,5.2,1.000,0.0,0.0,,5.2,5.2,1.000,0.0,0.0,,0.0,0.0,0.0,5.2,0.0,0.0,10.4,0.0,10.4,,64,114
1 season,,MIN,NBA,,1,0,5,0.0,10.0,.000,0.0,0.0,,0.0,10.0,.000,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,,50,98
