Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,341,5289,83%,17%,,,,-3.3,-3.7,140,68,67,171,0,31,0,1733,87,19,103
2 seasons,,SAC,NBA,,79,918,57%,41%,2%,,,-2.8,-5.0,20,15,12,40,0,8,0,178,22,3,22
1 season,,CHA,NBA,,74,1887,82%,18%,,,,-8.3,-3.6,56,20,26,75,0,15,0,809,40,5,35
2 seasons,,SAS,NBA,,63,752,93%,7%,,,,+9.9,+2.4,16,12,9,26,0,7,0,213,17,5,15
1 season,,UTA,NBA,,57,606,89%,11%,,,,+2.6,-5.8,14,5,9,37,0,2,0,189,12,4,13
2 seasons,,LAC,NBA,,51,1058,95%,5%,,,,-6.8,-3.9,28,14,11,41,0,3,0,317,17,2,17
1 season,,DEN,NBA,,11,36,86%,14%,,,,-33.2,-37.2,1,2,0,2,0,0,0,11,0,0,1
1 season,,NOH,NBA,,4,17,100%,,,,,+15.2,+18.3,3,0,0,3,0,0,0,11,0,0,0
1 season,,MIL,NBA,,1,10,62%,38%,,,,-7.3,-11.4,2,0,0,0,0,0,0,3,0,0,0
1 season,,MIN,NBA,,1,5,100%,,,,,+41.8,+51.9,0,0,0,0,0,0,0,2,0,0,0
