Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,MIL,NBA,PG,1,10,62%,38%,,,,-7.3,-11.4,2,0,0,0,,0,,3,0,0,0
2001-02,23,SAS,NBA,PG,10,92,100%,,,,,+1.2,-6.1,5,1,2,5,,2,,29,2,0,1
2003-04,25,SAS,NBA,PG,53,660,91%,9%,,,,+11.1,+3.6,11,11,7,21,,5,,184,15,5,14
2004-05,26,CHA,NBA,PG,74,1887,82%,18%,,,,-8.3,-3.6,56,20,26,75,,15,,809,40,5,35
2005-06,27,SAC,NBA,PG,66,818,61%,39%,,,,-2.3,-5.0,20,14,9,33,,7,,156,18,2,20
2006-07,28,TOT,NBA,PG,36,846,87%,11%,2%,,,-2.2,-1.1,16,11,11,0,,0,,232,0,1,11
2006-07,28,SAC,NBA,PG,13,100,27%,58%,15%,,,-6.8,-5.0,0,1,3,7,,1,,22,4,1,2
2006-07,28,LAC,NBA,PG,23,746,95%,5%,,,,-1.5,-1.2,16,10,8,29,,3,,210,9,0,9
2007-08,29,UTA,NBA,PG,57,606,89%,11%,,,,+2.6,-5.8,14,5,9,37,,2,,189,12,4,13
2008-09,30,TOT,NBA,PG,39,348,95%,5%,,,,-20.9,-18.6,13,6,3,0,,0,,118,0,2,9
2008-09,30,LAC,NBA,PG,28,312,96%,4%,,,,-19.4,-10.2,12,4,3,12,,0,,107,8,2,8
2008-09,30,DEN,NBA,PG,11,36,86%,14%,,,,-33.2,-37.2,1,2,0,2,,0,,11,0,0,1
2009-10,31,TOT,NBA,PG,5,22,100%,,,,,+19.8,+26.4,3,0,0,0,,0,,13,0,0,0
2009-10,31,MIN,NBA,PG,1,5,100%,,,,,+41.8,+51.9,0,0,0,0,,0,,2,0,0,0
2009-10,31,NOH,NBA,PG,4,17,100%,,,,,+15.2,+18.3,3,0,0,3,,0,,11,0,0,0
