Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,341,56,5289,4.2,10.0,.417,0.4,1.4,.315,3.7,8.6,.433,2.3,2.9,.788,0.5,3.3,3.9,5.3,1.7,0.2,1.9,3.6,11.0
2 seasons,,SAC,NBA,,79,0,918,4.0,9.8,.402,0.5,1.5,.324,3.5,8.4,.416,1.8,2.6,.701,0.5,2.8,3.4,3.1,1.3,0.2,1.8,4.2,10.2
1 season,,CHA,NBA,,74,27,1887,4.9,10.9,.449,0.7,1.8,.368,4.2,9.1,.464,3.0,3.8,.785,0.3,3.5,3.9,7.0,1.9,0.3,1.9,3.2,13.5
2 seasons,,SAS,NBA,,63,5,752,3.9,8.5,.455,0.1,0.5,.182,3.8,8.0,.473,1.9,2.3,.796,0.7,3.7,4.4,4.5,1.7,0.3,1.8,3.6,9.7
1 season,,UTA,NBA,,57,0,606,3.4,10.7,.322,0.7,1.8,.355,2.8,8.9,.315,2.3,2.7,.844,0.3,3.0,3.3,5.1,1.8,0.2,1.7,4.5,9.8
2 seasons,,LAC,NBA,,51,24,1058,3.7,9.5,.396,0.1,0.9,.148,3.6,8.5,.422,1.6,1.9,.855,0.8,3.4,4.3,4.6,1.8,0.2,1.8,3.2,9.2
1 season,,DEN,NBA,,11,0,36,5.0,10.0,.500,0.0,2.0,.000,5.0,8.0,.625,3.0,4.0,.750,1.0,3.0,4.0,5.0,0.0,0.0,3.0,4.0,13.0
1 season,,NOH,NBA,,4,0,17,2.1,2.1,1.000,0.0,0.0,,2.1,2.1,1.000,0.0,0.0,,0.0,4.2,4.2,10.6,2.1,2.1,6.4,8.5,4.2
1 season,,MIL,NBA,,1,0,10,3.6,3.6,1.000,0.0,0.0,,3.6,3.6,1.000,0.0,0.0,,0.0,0.0,0.0,3.6,0.0,0.0,7.2,0.0,7.2
1 season,,MIN,NBA,,1,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0
