Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,22,NJN,NBA,SG,44,585,.460,8.0,.932,.494,.131,.131,.176,.068,.476,.586,.435,.304,.323,.250,.474,.023,4,1.000,.750,.333,1,0
2009-10,23,NJN,NBA,SF,67,1730,.445,9.1,.906,.440,.119,.124,.223,.094,.464,.556,.324,.338,.430,.259,.539,.042,23,.786,.667,.278,1,0
2010-11,24,MIL,NBA,SF,44,884,.429,11.4,.832,.322,.179,.095,.234,.168,.449,.534,.388,.385,.406,.326,.500,.018,5,1.000,.739,.353,0,0
2012-13,26,DAL,NBA,SG,6,63,.357,14.7,.714,.357,.143,.071,.143,.286,.500,.600,.500,.000,.500,.000,.600,.000,0,,.750,.000,1,0
2013-14,27,CHA,NBA,SF,49,1016,.440,15.4,.476,.282,.111,.044,.040,.524,.500,.634,.357,.091,.400,.386,.533,.012,3,.961,.409,.444,0,0
2014-15,28,LAC,NBA,SG,12,103,.238,10.9,.667,.429,.143,.048,.048,.333,.286,.444,.000,.000,.000,.143,.500,.048,1,1.000,.857,.167,0,0
