Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,25,MIA,NBA,PF,24,498,.467,4.5,1.000,.533,.300,.117,.050,.000,.467,.656,.389,.000,.000,,.571,.150,6,,,,0,0
2008-09,26,MIA,NBA,C,65,1048,.483,3.4,1.000,.627,.271,.068,.034,.000,.483,.595,.313,.375,.000,,.596,.178,17,,,,0,0
2009-10,27,MIA,NBA,C,80,1322,.478,3.0,1.000,.604,.352,.038,.006,.000,.478,.510,.429,.500,.000,,.632,.214,25,,,,0,0
2010-11,28,MIA,NBA,C,75,1463,.535,4.5,1.000,.495,.404,.091,.010,.000,.535,.653,.400,.556,.000,,.660,.172,14,,,,0,0
2011-12,29,MIA,NBA,C,64,1349,.559,3.8,1.000,.599,.336,.066,.000,.000,.559,.681,.392,.300,,,.694,.191,25,,,,0,0
2012-13,30,MIA,NBA,C,62,566,.515,5.3,1.000,.456,.353,.191,.000,.000,.515,.742,.292,.385,,,.686,.103,7,,,,0,0
2013-14,31,TOT,NBA,C,33,186,.375,7.1,1.000,.281,.375,.281,.063,.000,.375,.444,.417,.333,.000,,.583,.000,0,,,,0,0
2013-14,31,MIA,NBA,C,12,37,.333,8.3,1.000,.333,.167,.333,.167,.000,.333,.500,1.000,.000,.000,,.500,.000,0,,,,0,0
2013-14,31,BOS,NBA,C,21,149,.385,6.8,1.000,.269,.423,.269,.038,.000,.385,.429,.364,.429,.000,,.600,.000,0,,,,0,0
2014-15,32,DET,NBA,C,49,406,.581,4.0,1.000,.516,.371,.113,.000,.000,.581,.813,.304,.429,,,.722,.161,10,,,,0,0
2015-16,33,DET,NBA,C,19,96,.600,4.4,1.000,.500,.200,.300,.000,.000,.600,.800,.000,.667,,,.667,.200,2,,,,0,0
2016-17,34,SAS,NBA,C,4,28,.600,1.0,1.000,.800,.200,.000,.000,.000,.600,.500,1.000,,,,.667,.400,2,,,,0,0
