Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,152,66,3061,7.0,14.8,.472,0.9,2.5,.347,6.1,12.3,.497,3.3,4.3,.762,4.5,8.7,13.2,2.2,1.5,1.1,2.6,6.6,18.2,,108,106
3 seasons,,MEM,NBA,,148,66,3036,7.0,14.8,.471,0.9,2.5,.351,6.1,12.3,.495,3.3,4.4,.762,4.5,8.7,13.2,2.2,1.5,1.1,2.6,6.6,18.2,,108,106
1 season,,SAS,NBA,,4,0,25,8.2,14.3,.571,0.0,4.1,.000,8.2,10.2,.800,0.0,0.0,,6.1,6.1,12.3,0.0,0.0,4.1,4.1,12.3,16.4,,98,102
