Season,Team,Lg,Salary
2012-13,Atlanta Hawks,NBA,"$1,204,560"
2013-14,Atlanta Hawks,NBA,"$1,258,800"
2014-15,Atlanta Hawks,NBA,"$1,312,920"
2015-16,Phoenix Suns,NBA,"$981,000"
