Player,Sim,1,2,3,4
John Jenkins,,1.7,0.9,0.2,-0.1
Mike Flynn,91.1,1.7,0.8,0.3,
E'Twaun Moore,85.4,1.7,0.8,0.2,0.2
Milt Palacio,84.8,1.8,0.8,0.2,-0.3
Lloyd Daniels,83.7,1.8,1.1,0.2,0.0
Ollie Mack,80.1,1.6,1.0,-0.1,
Jordan Hamilton,79.5,1.6,0.8,0.3,0.1
Tracy Jackson,79.3,1.7,0.7,0.0,
Chris Carr,79.0,1.7,1.1,0.3,0.2
Anthony Carter,78.6,1.7,1.4,0.2,-0.2
Kevin Ollie,77.9,1.4,0.9,0.0,-0.1
