Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,LAL,NBA,PF,72,730,,,6%,94%,,+2.8,-1.4,35,5,4,32,,2,,250,15,4,10
2004-05,24,LAL,NBA,SF,61,768,,,55%,41%,4%,-8.1,-5.6,44,5,9,30,,6,,204,22,6,16
2005-06,25,LAL,NBA,SF,69,1333,,2%,64%,33%,,+2.6,+0.2,46,13,19,56,,8,,339,23,6,25
2006-07,26,LAL,NBA,SF,60,1982,,,86%,14%,,-0.0,+0.2,64,25,29,57,,12,,567,57,13,41
2007-08,27,LAL,NBA,SF,74,1729,,1%,85%,15%,,+6.7,-1.7,66,23,11,61,,5,,480,45,13,40
2008-09,28,LAL,NBA,SF,65,1166,,,93%,7%,,+9.2,+1.5,47,13,9,50,,7,,380,22,5,21
2009-10,29,LAL,NBA,SF,29,272,,3%,70%,27%,,-8.9,-15.0,10,1,1,12,,0,,86,2,0,3
2010-11,30,LAL,NBA,SF,54,484,,1%,69%,30%,,+3.3,-4.1,22,4,5,17,,2,,137,3,0,5
2011-12,31,TOT,NBA,PF-SF,30,364,,,11%,84%,5%,-7.1,-4.3,22,2,3,0,,0,,78,0,0,0
2011-12,31,LAL,NBA,SF,9,65,,,19%,81%,,+9.0,+7.7,2,0,0,2,,0,,11,0,0,0
2011-12,31,CLE,NBA,PF,21,299,,,9%,85%,6%,-10.6,-3.4,20,2,3,24,,1,,67,0,0,0
2012-13,32,CLE,NBA,PF,50,857,,,4%,72%,23%,-3.1,+2.7,41,9,10,43,,1,3,363,10,2,9
