Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,137,1403,409,957,269,691,65,90,,290,169,60,4,,,1152,.427,.389,.722,13.9,8.4,2.1,1.2
