Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,21,POR,NBA,C,63,1392,,,,28%,72%,-1.8,+4.9,10,9,24,107,,13,,59,54,13,22
2007-08,22,POR,NBA,PF,76,2649,,,,73%,27%,-0.3,+2.9,22,46,58,123,,37,,294,144,29,46
2008-09,23,POR,NBA,PF,81,3004,,,,90%,10%,+8.8,+10.2,27,42,52,113,,34,,398,156,35,54
2009-10,24,POR,NBA,PF,78,2922,,,,79%,21%,+4.9,+3.6,31,27,46,129,,30,,370,144,38,43
2010-11,25,POR,NBA,PF,81,3211,,,,46%,54%,+4.5,+15.0,35,64,54,139,,19,,411,196,46,58
2011-12,26,POR,NBA,PF,55,1994,,,,56%,44%,+3.5,+12.4,22,52,37,88,,21,,340,125,30,28
2012-13,27,POR,NBA,PF,74,2790,,,,75%,25%,-0.8,+9.4,38,54,51,112,,30,4,474,165,38,35
2013-14,28,POR,NBA,PF,69,2498,,,,86%,14%,+7.1,+8.8,33,39,51,80,1,28,4,446,153,37,48
2014-15,29,POR,NBA,PF,71,2512,,,,91%,9%,+6.1,+5.2,33,55,34,70,0,20,7,308,160,35,37
2015-16,30,SAS,NBA,PF,74,2261,,,,54%,46%,+11.6,+0.3,25,41,33,91,3,12,2,261,144,27,37
2016-17,31,SAS,NBA,PF,44,1419,,,,65%,35%,+6.3,-7.1,4,37,19,66,1,9,0,250,78,11,19
