Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,20,BOS,NBA,C,6,0,28,4,5,.800,0,0,,4,5,.800,.800,1,3,.333,3,3,6,0,0,3,3,7,9
2007-08,23,BOS,NBA,C,25,25,631,62,106,.585,0,1,.000,62,105,.590,.585,40,59,.678,52,101,153,13,15,32,31,91,164
2008-09,24,BOS,NBA,C,14,14,512,73,127,.575,0,1,.000,73,126,.579,.575,20,30,.667,51,111,162,20,6,37,33,51,166
2009-10,25,BOS,NBA,C,23,23,575,49,96,.510,0,1,.000,49,95,.516,.510,33,55,.600,41,102,143,22,9,32,43,79,131
2010-11,26,OKC,NBA,C,17,17,479,29,64,.453,0,0,,29,64,.453,.453,19,33,.576,37,66,103,13,4,13,27,57,77
2011-12,27,OKC,NBA,C,20,20,517,37,89,.416,0,0,,37,89,.416,.416,20,25,.800,35,89,124,13,7,25,29,59,94
2012-13,28,OKC,NBA,C,11,11,210,10,38,.263,0,1,.000,10,37,.270,.263,4,4,1.000,15,26,41,7,8,5,23,39,24
2013-14,29,OKC,NBA,C,19,19,384,24,45,.533,0,0,,24,45,.533,.533,12,15,.800,33,69,102,14,4,6,25,64,60
2014-15,30,CLE,NBA,C,8,0,33,2,8,.250,0,0,,2,8,.250,.250,6,10,.600,2,7,9,0,0,3,4,6,10
