Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2007-08,21,PHI,NBA,PF,6,0,82,5.4,12.2,.444,0.0,0.7,.000,5.4,11.6,.471,2.7,2.7,1.000,2.7,7.5,10.2,2.0,0.7,3.4,1.4,3.4,13.6,,111,107
2010-11,24,NOH,NBA,C,6,0,58,6.8,14.5,.467,0.0,0.0,,6.8,14.5,.467,0.0,0.0,,1.0,5.8,6.8,1.0,1.9,0.0,0.0,10.7,13.6,,99,113
