Assist Pct
2009-10 NBA 38.6 (7th)
2010-11 NBA 42.7 (6th)
2012-13 NBA 38.4 (7th)
2014-15 NBA 47.0 (2nd)
2015-16 NBA 49.6 (2nd)
2016-17 NBA 56.9 (1st)
Active 40.7 (4th)
Career NBA 40.7 (7th)
Career 40.7 (7th)
