Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,5,1,107,51,93,.548,13,34,.382,4,8,.500,16,27,13,11,0,7,6,119
,,,NBA,,5,1,107,51,93,.548,13,34,.382,4,8,.500,16,27,13,11,0,7,6,119
,,,,,0,0,,,,,,,,,,,,,,,,,,
