Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,23,WAS,NBA,C,11,0,13.0,1.5,4.2,.348,0.0,0.0,,1.5,4.2,.348,.348,0.9,1.3,.714,1.4,1.5,2.9,0.6,0.3,1.3,0.5,2.1,3.8
2000-01,24,TOT,NBA,C,55,29,17.0,2.2,4.6,.476,0.0,0.0,,2.2,4.6,.476,.476,1.0,1.4,.679,1.4,3.1,4.5,0.8,0.5,2.0,1.0,2.7,5.3
2000-01,24,WAS,NBA,C,40,22,16.0,1.9,4.2,.440,0.0,0.0,,1.9,4.2,.440,.440,0.8,1.1,.733,1.3,3.0,4.4,0.6,0.4,2.0,0.9,2.3,4.5
2000-01,24,DAL,NBA,C,15,7,19.5,3.1,5.6,.548,0.0,0.0,,3.1,5.6,.548,.548,1.3,2.2,.606,1.6,3.2,4.8,1.3,0.8,2.0,1.1,3.7,7.5
2001-02,25,SEA,NBA,C,15,15,18.6,2.3,5.5,.427,0.0,0.0,,2.3,5.5,.427,.427,1.5,1.6,.958,1.3,2.3,3.6,1.1,0.4,0.9,1.1,3.1,6.2
2002-03,26,SEA,NBA,C,47,0,12.2,1.1,2.5,.437,0.0,0.0,.000,1.1,2.5,.444,.437,0.7,1.0,.723,0.7,1.6,2.3,0.3,0.2,0.7,0.5,1.6,2.9
2003-04,27,SEA,NBA,C,71,35,17.0,1.9,4.1,.466,0.0,0.0,.000,1.9,4.1,.469,.466,1.1,1.3,.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9
2004-05,28,TOT,NBA,C,51,1,8.8,1.0,2.1,.454,0.0,0.0,.000,1.0,2.1,.458,.454,0.5,0.6,.813,0.6,1.5,2.1,0.2,0.3,0.5,0.3,1.5,2.4
2004-05,28,DAL,NBA,C,34,1,7.7,1.0,2.3,.430,0.0,0.0,.000,1.0,2.3,.436,.430,0.4,0.5,.875,0.5,1.2,1.7,0.1,0.3,0.5,0.2,1.6,2.4
2004-05,28,MIL,NBA,C,17,0,11.1,0.9,1.7,.517,0.0,0.0,,0.9,1.7,.517,.517,0.7,0.9,.750,0.8,2.1,2.9,0.2,0.2,0.7,0.5,1.4,2.5
2005-06,29,WAS,NBA,C,33,2,7.6,0.6,1.4,.426,0.0,0.1,.500,0.6,1.4,.422,.436,0.2,0.3,.556,0.6,1.0,1.6,0.4,0.3,0.3,0.2,1.3,1.4
2006-07,30,WAS,NBA,C,44,1,8.6,0.7,1.5,.470,0.0,0.0,.500,0.7,1.5,.469,.477,0.1,0.2,.600,0.6,1.2,1.8,0.4,0.1,0.7,0.2,1.6,1.6
2007-08,31,PHI,NBA,C,31,0,6.6,0.3,0.9,.333,0.0,0.0,,0.3,0.9,.333,.333,0.2,0.3,.600,0.2,1.0,1.2,0.3,0.2,0.6,0.1,1.1,0.8
2008-09,32,TOT,NBA,C,8,0,7.0,0.6,1.3,.500,0.0,0.0,,0.6,1.3,.500,.500,0.8,1.0,.750,0.6,0.8,1.4,0.0,0.1,0.3,0.1,1.3,2.0
2008-09,32,MIN,NBA,C,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09,32,SAC,NBA,C,7,0,7.9,0.7,1.4,.500,0.0,0.0,,0.7,1.4,.500,.500,0.9,1.1,.750,0.6,0.9,1.4,0.0,0.1,0.3,0.1,1.4,2.3
