Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,132,1562,,,64%,34%,2%,-1.9,-0.6,34,12,23,49,8,12,9,186,8,0,10
1 season,,IND,NBA,,68,1047,,,91%,9%,,-0.4,-0.7,26,6,16,30,4,8,4,130,6,0,5
1 season,,MIN,NBA,,33,277,,1%,15%,85%,,-2.7,+0.6,7,1,5,13,1,3,0,24,2,0,4
1 season,,ORL,NBA,,31,238,,,,89%,10%,-7.3,-1.7,1,5,2,6,3,1,5,32,0,0,1
