Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,132,2,1562,168,386,.435,104,268,.388,64,118,.542,.570,24,31,.774,18,71,89,78,29,7,68,134,464
1 season,,IND,NBA,,68,2,1047,119,263,.452,69,170,.406,50,93,.538,.584,16,23,.696,8,39,47,53,16,5,47,79,323
1 season,,MIN,NBA,,33,0,277,25,62,.403,17,50,.340,8,12,.667,.540,8,8,1.000,5,15,20,11,3,1,13,33,75
1 season,,ORL,NBA,,31,0,238,24,61,.393,18,48,.375,6,13,.462,.541,0,0,,5,17,22,14,10,1,8,22,66
