Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,136,1839,.364,18.5,.468,.151,.064,.052,.201,.532,.388,.385,.273,.444,.413,.342,.202,.000,0,.702,.189,.327,1,0
1 season,,ORL,NBA,,55,600,.338,18.1,.483,.134,.070,.065,.214,.517,.351,.259,.357,.385,.395,.327,.206,.000,0,.647,.154,.250,0,0
1 season,,MIA,NBA,,51,1012,.382,18.5,.482,.154,.061,.053,.215,.518,.400,.457,.143,.500,.408,.364,.205,.000,0,.791,.246,.379,1,0
1 season,,POR,NBA,,30,227,.375,19.6,.398,.182,.057,.023,.136,.602,.457,.438,.400,.500,.500,.321,.188,.000,0,.588,.132,.286,0,0
