Player,Sim,1,2,3,4,5,6,7,8
Jonathan Bender,,2.0,1.7,0.5,0.2,0.0,-0.1,-0.2,-0.2
Donnell Harvey,80.5,2.0,1.8,0.7,0.2,0.1,,,
Joe Holup,77.9,2.1,1.8,0.3,,,,,
Sam Pellom,77.2,2.2,1.8,0.7,0.0,,,,
Kevin Seraphin,76.4,2.3,1.7,0.8,0.2,0.1,-0.2,,
Alaa Abdelnaby,75.7,2.1,2.0,0.5,0.3,-0.1,,,
Ben Coleman,74.8,2.0,1.8,0.8,0.5,0.0,,,
Andrew Nicholson,72.4,1.7,1.6,0.6,0.1,,,,
Jon Brockman,71.4,1.9,1.7,0.1,,,,,
Mike Muscala,70.9,1.9,1.6,0.2,,,,,
Kenny Battle,70.5,1.9,1.3,0.3,0.1,,,,
