Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,19,IND,NBA,SF,24,1,130,6.4,19.4,.329,0.6,3.3,.167,5.8,16.1,.362,4.4,6.6,.667,1.1,4.7,5.8,0.8,0.3,1.4,1.9,5.0,17.7
2000-01,20,IND,NBA,SF,59,7,574,4.1,11.7,.355,0.7,2.6,.268,3.4,9.1,.379,3.1,4.3,.735,0.9,3.8,4.6,2.0,0.4,1.8,2.6,4.6,12.1
2001-02,21,IND,NBA,SF,78,17,1647,4.3,10.1,.430,1.0,2.7,.360,3.3,7.3,.457,3.1,4.0,.773,1.4,3.9,5.3,1.4,0.4,1.1,2.1,3.2,12.7
2002-03,22,IND,NBA,SF,46,2,819,4.9,11.2,.441,0.8,2.3,.358,4.1,8.8,.463,2.6,3.7,.714,1.8,4.0,5.8,1.8,0.4,2.5,1.8,3.8,13.3
2003-04,23,IND,NBA,SF,21,0,271,6.6,14.1,.472,1.2,2.9,.409,5.4,11.2,.488,5.2,6.2,.830,1.2,4.1,5.3,1.2,0.7,1.5,4.4,3.1,19.7
2004-05,24,IND,NBA,SF,7,0,93,6.2,15.5,.400,0.4,1.9,.200,5.8,13.5,.429,1.2,2.3,.500,1.9,3.5,5.4,1.5,0.4,0.8,3.9,3.5,13.9
2005-06,25,IND,NBA,SF,2,0,21,6.9,8.6,.800,0.0,0.0,,6.9,8.6,.800,3.4,3.4,1.000,0.0,6.9,6.9,3.4,0.0,1.7,0.0,3.4,17.1
2009-10,29,NYK,NBA,SF,25,1,292,4.9,12.3,.400,1.7,4.8,.359,3.2,7.5,.426,3.0,3.2,.923,1.8,4.6,6.4,2.0,0.2,2.1,3.5,4.1,14.5
