Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,31,837,18.7,.548,.226,.310,2.8,6.7,4.7,28.1,1.9,0.2,10.0,21.5,,2.1,0.2,2.3,.133,,2.8,-0.5,2.3,0.9
4 seasons,,DEN,NBA,,24,763,20.0,.557,.230,.308,2.9,6.5,4.6,28.7,1.9,0.2,9.2,21.9,,2.3,0.1,2.4,.150,,3.6,-0.6,3.0,1.0
1 season,,IND,NBA,,7,74,5.0,.388,.167,.333,1.7,8.7,5.4,22.3,2.2,0.0,22.5,17.3,,-0.1,0.1,-0.1,-0.045,,-5.7,0.1,-5.5,-0.1
