Player,Sim,1,2,3,4,5,6,7
Jimmer Fredette,,1.1,0.8,0.3,0.2,0.0,,
Mike D'Antoni,84.0,1.0,0.8,0.3,0.0,,,
Salim Stoudamire,81.6,1.2,0.8,0.3,,,,
Brooks Thompson,77.5,1.1,0.6,0.2,0.1,,,
Phil Rollins,76.5,1.1,0.7,0.1,,,,
Keith McLeod,74.6,0.8,0.6,0.3,0.2,,,
Jordan Hamilton,74.5,1.6,0.8,0.3,0.2,0.1,,
MarShon Brooks,74.3,1.3,0.8,0.4,,,,
Morlon Wiley,73.9,1.1,0.9,0.5,0.2,0.1,0.1,-0.2
Shawn Respert,72.2,0.8,0.7,0.5,0.1,,,
Steve Alford,72.2,1.4,0.9,0.6,0.3,,,
