Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,27,DEN,NBA,PG,5,5,174,10.3,21.7,.472,0.0,0.6,.000,10.3,21.1,.486,2.7,3.3,.818,4.5,2.4,6.9,4.8,2.4,0.0,3.0,4.8,23.3,,106,105
2004-05,28,DEN,NBA,PG,5,5,184,8.1,19.0,.424,0.6,1.2,.500,7.5,17.8,.419,6.6,9.2,.719,2.6,4.9,7.5,7.5,2.9,0.3,3.5,6.3,23.3,,103,107
2005-06,29,DEN,NBA,PG,5,5,182,9.7,22.1,.442,0.0,0.0,,9.7,22.1,.442,4.0,4.9,.824,2.3,4.0,6.3,10.3,1.4,0.3,4.6,3.4,23.5,,98,105
2007-08,31,PHI,NBA,PG,6,6,229,9.5,21.7,.438,0.0,0.7,.000,9.5,21.0,.453,3.4,5.4,.636,1.7,2.9,4.6,4.9,1.2,0.0,3.4,2.9,22.4,,97,113
2008-09,32,PHI,NBA,PG,6,6,258,10.1,21.3,.475,0.6,2.1,.300,9.5,19.2,.495,5.9,7.2,.824,1.9,6.1,8.0,6.8,1.5,0.2,4.0,3.6,26.8,,107,110
2009-10,33,POR,NBA,PG,6,6,210,7.9,19.4,.405,0.8,1.8,.429,7.1,17.5,.403,8.1,10.5,.775,1.3,3.7,5.0,9.4,1.8,0.3,5.0,3.1,24.6,,102,120
2010-11,34,POR,NBA,PG,6,6,194,9.8,20.0,.493,1.2,3.0,.400,8.6,17.0,.509,5.7,7.2,.792,1.5,4.2,5.7,9.8,0.6,0.0,3.9,5.1,26.5,,114,117
2011-12,35,DEN,NBA,SG,7,0,200,8.2,19.4,.425,1.1,1.9,.571,7.2,17.5,.409,3.5,4.0,.867,3.7,6.6,10.4,11.2,2.4,0.3,4.5,5.0,21.0,,106,106
2012-13,36,DEN,NBA,PG,6,0,154,9.3,22.1,.420,1.6,3.5,.455,7.7,18.6,.414,6.7,8.7,.778,3.5,2.9,6.4,7.4,0.6,0.0,5.1,2.6,26.9,,103,116
2013-14,37,WAS,NBA,SG,11,0,108,9.6,20.8,.463,0.5,1.5,.333,9.1,19.2,.474,2.5,4.6,.556,1.0,4.6,5.6,4.6,1.5,0.0,4.1,6.1,22.3,,92,104
2015-16,39,SAS,NBA,PG,5,0,35,4.5,10.5,.429,1.5,4.5,.333,3.0,6.0,.500,3.0,3.0,1.000,3.0,4.5,7.5,10.5,0.0,0.0,0.0,6.0,13.4,,149,109
