Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,1304,939,40268,7.8,17.0,.461,0.3,1.2,.217,7.6,15.8,.478,5.2,6.4,.807,1.8,4.4,6.2,11.0,2.0,0.3,4.0,3.7,21.1,,110,108
7 seasons,,DEN,NBA,,447,289,13979,7.2,15.6,.464,0.3,1.1,.228,7.0,14.5,.483,4.8,5.9,.800,1.7,4.4,6.2,10.8,2.0,0.3,4.2,3.6,19.5,,109,107
3 seasons,,CLE,NBA,,245,199,7964,8.3,18.3,.452,0.3,1.3,.245,8.0,17.0,.468,6.3,7.8,.812,1.9,4.8,6.7,13.2,2.2,0.5,4.4,4.3,23.2,,111,107
3 seasons,,PHI,NBA,,221,220,8136,8.9,18.7,.479,0.1,0.7,.179,8.8,18.0,.490,4.9,6.1,.803,1.9,4.2,6.1,9.9,1.9,0.2,3.6,3.3,22.9,,112,109
2 seasons,,POR,NBA,,163,147,5150,8.4,18.6,.452,0.2,1.2,.171,8.2,17.4,.472,6.1,7.3,.835,1.9,4.1,6.0,10.7,2.2,0.2,3.9,3.6,23.1,,111,108
1 season,,LAC,NBA,,80,80,2913,6.8,16.7,.406,0.4,1.9,.213,6.4,14.8,.432,5.6,7.1,.795,1.5,4.2,5.7,9.7,1.8,0.2,3.7,3.7,19.6,,105,109
2 seasons,,WAS,NBA,,79,0,1043,5.8,11.3,.511,0.1,0.5,.273,5.6,10.7,.523,2.6,3.4,.768,1.6,5.0,6.6,11.8,1.6,0.2,3.6,4.9,14.3,,113,106
1 season,,SAC,NBA,,30,0,622,5.5,12.0,.459,0.5,2.1,.231,5.0,9.9,.508,2.4,3.1,.789,1.3,4.9,6.2,11.4,1.5,0.3,4.7,3.8,13.9,,102,111
1 season,,MIN,NBA,,26,0,280,6.5,10.4,.621,0.2,0.7,.250,6.3,9.7,.648,2.7,3.4,.789,1.1,3.2,4.3,10.4,1.6,0.0,4.5,5.8,15.8,,114,113
1 season,,SAS,NBA,,13,4,181,6.5,13.6,.479,0.3,1.1,.250,6.2,12.4,.500,2.5,3.7,.692,1.7,5.9,7.6,8.2,2.0,0.0,3.4,4.0,15.8,,105,101
