Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,24,CLE,NBA,PG,82,2848,97%,3%,,,,-1.3,+12.4,147,64,54,78,,26,,1388,171,32,92
2001-02,25,CLE,NBA,PG,81,3023,96%,4%,,,,-1.7,+8.5,148,60,37,84,,22,,1938,163,20,91
2002-03,26,LAC,NBA,PG,80,2913,100%,,,,,-5.7,-4.3,108,51,46,55,,32,,1165,151,34,72
2003-04,27,DEN,NBA,PG,82,2838,100%,,,,,+2.6,+5.9,115,61,39,70,,18,,1071,162,39,83
2004-05,28,DEN,NBA,PG,82,2852,62%,38%,,,,+3.0,+2.9,126,58,36,68,,21,,1209,122,34,76
2005-06,29,DEN,NBA,PG,82,2937,57%,35%,8%,,,+2.2,+7.2,149,53,54,76,,29,,1448,181,36,70
2006-07,30,TOT,NBA,PG,80,2966,86%,14%,,,,-0.5,+0.2,126,44,52,0,,0,,1351,0,27,73
2006-07,30,DEN,NBA,PG,23,822,70%,30%,,,,+1.5,-0.5,40,11,19,23,,12,,456,26,12,24
2006-07,30,PHI,NBA,PG,57,2144,93%,7%,,,,-1.3,+4.2,86,33,33,49,,17,,895,79,15,49
2007-08,31,PHI,NBA,PG,82,3016,68%,32%,,,,-1.5,-7.0,121,55,30,60,,12,,1199,136,31,73
2008-09,32,PHI,NBA,PG,82,2976,100%,,,,,+1.0,+4.5,105,49,45,66,,20,,1126,160,30,84
2009-10,33,POR,NBA,PG,82,2500,77%,23%,,,,+7.2,+8.7,87,42,44,57,,22,,1003,154,33,81
2010-11,34,POR,NBA,PG,81,2650,100%,,,,,+5.1,+10.5,120,42,35,53,,9,,1272,81,17,63
2011-12,35,DEN,NBA,SG,66,1809,51%,49%,,,,+5.1,+3.9,113,38,26,37,,10,,972,68,14,57
2012-13,36,DEN,NBA,PG,82,2151,60%,40%,,,,+4.2,-2.3,112,42,18,43,,6,21,1044,75,22,76
2013-14,37,TOT,NBA,SG,58,982,45%,49%,6%,,,+3.1,+4.1,40,14,6,0,0,0,0,449,0,7,28
2013-14,37,DEN,NBA,SG,30,570,12%,83%,6%,,,+1.6,+4.4,20,8,4,13,1,1,1,226,14,3,14
2013-14,37,WAS,NBA,SG,28,412,91%,2%,7%,,,+5.2,+4.5,20,6,2,9,2,2,1,223,14,4,14
2014-15,38,TOT,NBA,PG,81,1253,92%,8%,,,,-0.9,+3.3,72,22,10,0,0,0,0,627,0,3,29
2014-15,38,WAS,NBA,PG,51,631,100%,,,,,-5.9,-8.0,29,12,5,16,4,3,3,309,16,1,18
2014-15,38,SAC,NBA,PG,30,622,83%,17%,,,,-0.9,+3.3,43,10,5,15,3,2,3,318,10,2,11
2015-16,39,TOT,NBA,PG,39,461,93%,7%,,,,-0.9,+2.6,19,16,2,0,0,0,0,198,0,3,11
2015-16,39,MIN,NBA,PG,26,280,99%,1%,,,,-0.9,+2.6,18,5,2,8,1,1,3,136,8,2,6
2015-16,39,SAS,NBA,PG,13,181,83%,17%,,,,+13.0,+1.5,1,11,0,4,0,0,1,62,6,1,5
