Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1304,939,40268,6035,13104,.461,193,888,.217,5842,12216,.478,.468,4015,4975,.807,1373,3422,4795,8524,1546,227,3121,2882,16278
7 seasons,,DEN,NBA,,447,289,13979,1989,4284,.464,71,312,.228,1918,3972,.483,.473,1305,1632,.800,473,1218,1691,2978,557,82,1143,993,5354
3 seasons,,CLE,NBA,,245,199,7964,1265,2799,.452,49,200,.245,1216,2599,.468,.461,966,1189,.812,287,732,1019,2015,329,79,676,651,3545
3 seasons,,PHI,NBA,,221,220,8136,1368,2858,.479,19,106,.179,1349,2752,.490,.482,755,940,.803,290,650,940,1515,287,26,557,503,3510
2 seasons,,POR,NBA,,163,147,5150,792,1752,.452,20,117,.171,772,1635,.472,.458,571,684,.835,178,390,568,1011,207,21,370,340,2175
1 season,,LAC,NBA,,80,80,2913,377,928,.406,23,108,.213,354,820,.432,.419,311,391,.795,84,232,316,537,99,11,206,203,1088
2 seasons,,WAS,NBA,,79,0,1043,117,229,.511,3,11,.273,114,218,.523,.517,53,69,.768,33,101,134,240,33,4,74,99,290
1 season,,SAC,NBA,,30,0,622,68,148,.459,6,26,.231,62,122,.508,.480,30,38,.789,16,60,76,141,18,4,58,47,172
1 season,,MIN,NBA,,26,0,280,36,58,.621,1,4,.250,35,54,.648,.629,15,19,.789,6,18,24,58,9,0,25,32,88
1 season,,SAS,NBA,,13,4,181,23,48,.479,1,4,.250,22,44,.500,.490,9,13,.692,6,21,27,29,7,0,12,14,56
