Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1304,939,40268,5.4,11.7,.461,0.2,0.8,.217,5.2,10.9,.478,3.6,4.4,.807,1.2,3.1,4.3,7.6,1.4,0.2,2.8,2.6,14.6
7 seasons,,DEN,NBA,,447,289,13979,5.1,11.0,.464,0.2,0.8,.228,4.9,10.2,.483,3.4,4.2,.800,1.2,3.1,4.4,7.7,1.4,0.2,2.9,2.6,13.8
3 seasons,,CLE,NBA,,245,199,7964,5.7,12.7,.452,0.2,0.9,.245,5.5,11.7,.468,4.4,5.4,.812,1.3,3.3,4.6,9.1,1.5,0.4,3.1,2.9,16.0
3 seasons,,PHI,NBA,,221,220,8136,6.1,12.6,.479,0.1,0.5,.179,6.0,12.2,.490,3.3,4.2,.803,1.3,2.9,4.2,6.7,1.3,0.1,2.5,2.2,15.5
2 seasons,,POR,NBA,,163,147,5150,5.5,12.2,.452,0.1,0.8,.171,5.4,11.4,.472,4.0,4.8,.835,1.2,2.7,4.0,7.1,1.4,0.1,2.6,2.4,15.2
1 season,,LAC,NBA,,80,80,2913,4.7,11.5,.406,0.3,1.3,.213,4.4,10.1,.432,3.8,4.8,.795,1.0,2.9,3.9,6.6,1.2,0.1,2.5,2.5,13.4
2 seasons,,WAS,NBA,,79,0,1043,4.0,7.9,.511,0.1,0.4,.273,3.9,7.5,.523,1.8,2.4,.768,1.1,3.5,4.6,8.3,1.1,0.1,2.6,3.4,10.0
1 season,,SAC,NBA,,30,0,622,3.9,8.6,.459,0.3,1.5,.231,3.6,7.1,.508,1.7,2.2,.789,0.9,3.5,4.4,8.2,1.0,0.2,3.4,2.7,10.0
1 season,,MIN,NBA,,26,0,280,4.6,7.5,.621,0.1,0.5,.250,4.5,6.9,.648,1.9,2.4,.789,0.8,2.3,3.1,7.5,1.2,0.0,3.2,4.1,11.3
1 season,,SAS,NBA,,13,4,181,4.6,9.5,.479,0.2,0.8,.250,4.4,8.8,.500,1.8,2.6,.692,1.2,4.2,5.4,5.8,1.4,0.0,2.4,2.8,11.1
