Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,27,DEN,NBA,PG,5,5,174,34,72,.472,0,2,.000,34,70,.486,.472,9,11,.818,15,8,23,16,8,0,10,16,77
2004-05,28,DEN,NBA,PG,5,5,184,28,66,.424,2,4,.500,26,62,.419,.439,23,32,.719,9,17,26,26,10,1,12,22,81
2005-06,29,DEN,NBA,PG,5,5,182,34,77,.442,0,0,,34,77,.442,.442,14,17,.824,8,14,22,36,5,1,16,12,82
2007-08,31,PHI,NBA,PG,6,6,229,39,89,.438,0,3,.000,39,86,.453,.438,14,22,.636,7,12,19,20,5,0,14,12,92
2008-09,32,PHI,NBA,PG,6,6,258,48,101,.475,3,10,.300,45,91,.495,.490,28,34,.824,9,29,38,32,7,1,19,17,127
2009-10,33,POR,NBA,PG,6,6,210,30,74,.405,3,7,.429,27,67,.403,.426,31,40,.775,5,14,19,36,7,1,19,12,94
2010-11,34,POR,NBA,PG,6,6,194,33,67,.493,4,10,.400,29,57,.509,.522,19,24,.792,5,14,19,33,2,0,13,17,89
2011-12,35,DEN,NBA,SG,7,0,200,31,73,.425,4,7,.571,27,66,.409,.452,13,15,.867,14,25,39,42,9,1,17,19,79
2012-13,36,DEN,NBA,PG,6,0,154,29,69,.420,5,11,.455,24,58,.414,.457,21,27,.778,11,9,20,23,2,0,16,8,84
2013-14,37,WAS,NBA,SG,11,0,108,19,41,.463,1,3,.333,18,38,.474,.476,5,9,.556,2,9,11,9,3,0,8,12,44
2015-16,39,SAS,NBA,PG,5,0,35,3,7,.429,1,3,.333,2,4,.500,.500,2,2,1.000,2,3,5,7,0,0,0,4,9
