Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,1222,38175,82%,17%,1%,,,+1.2,+3.9,1708,711,534,747,0,227,21,17460,1624,382,1059
7 seasons,,DEN,NBA,,447,13979,65%,33%,2%,,,+3.0,+3.6,675,271,196,330,1,97,22,6426,648,160,400
3 seasons,,PHI,NBA,,221,8136,86%,14%,,,,-0.5,+0.1,312,137,108,175,0,49,0,3220,375,76,206
2 seasons,,CLE,NBA,,163,5871,97%,3%,,,,-1.5,+10.3,295,124,91,162,0,48,0,3326,334,52,183
2 seasons,,POR,NBA,,163,5150,89%,11%,,,,+6.1,+9.7,207,84,79,110,0,31,0,2275,235,50,144
1 season,,LAC,NBA,,80,2913,100%,,,,,-5.7,-4.3,108,51,46,55,0,32,0,1165,151,34,72
2 seasons,,WAS,NBA,,79,1043,96%,1%,3%,,,-1.5,-3.1,49,18,7,25,6,5,4,532,30,5,32
1 season,,SAC,NBA,,30,622,83%,17%,,,,-0.9,+3.3,43,10,5,15,3,2,3,318,10,2,11
1 season,,MIN,NBA,,26,280,99%,1%,,,,-0.9,+2.6,18,5,2,8,1,1,3,136,8,2,6
1 season,,SAS,NBA,,13,181,83%,17%,,,,+13.0,+1.5,1,11,0,4,0,0,1,62,6,1,5
