Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,27,DEN,NBA,PG,5,174,100%,,,,,-6.9,-8.5,5,3,2,5,,1,0,36,7,4,2
2004-05,28,DEN,NBA,PG,5,184,50%,50%,,,,-3.1,31.3,5,1,6,10,,4,0,53,14,2,6
2005-06,29,DEN,NBA,PG,5,182,55%,45%,,,,-4.9,16.4,9,2,5,5,,5,0,75,8,1,7
2007-08,31,PHI,NBA,PG,6,229,66%,34%,,,,-13.8,-25.1,10,2,2,5,,0,0,41,8,0,5
2008-09,32,PHI,NBA,PG,6,258,100%,,,,,-12.5,-26.8,8,5,6,3,,3,0,73,14,1,6
2009-10,33,POR,NBA,PG,6,210,100%,,,,,-12.3,-0.3,9,6,4,3,,3,0,83,13,0,9
2010-11,34,POR,NBA,PG,6,194,100%,,,,,-6.9,-0.8,10,2,1,6,0,1,0,73,8,1,3
2011-12,35,DEN,NBA,SG,7,200,45%,55%,,,,1.3,2.4,10,5,2,9,0,0,0,94,3,2,7
2012-13,36,DEN,NBA,PG,6,154,31%,69%,,,,-7.2,-5.1,7,5,4,3,0,3,0,51,11,2,8
2013-14,37,WAS,NBA,SG,11,108,100%,,,,,-3.2,-4.9,5,2,1,4,0,0,0,21,4,1,6
2015-16,39,SAS,NBA,PG,5,35,95%,5%,,,,10.4,-1.0,0,0,0,2,1,0,0,17,0,0,1
