Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,SAC,NBA,PF,80,59,2289,6.5,12.7,.511,0.0,0.1,.250,6.5,12.7,.512,3.6,5.7,.636,3.3,6.1,9.4,1.6,0.8,1.8,2.6,4.3,16.6
1995-96,23,SAC,NBA,PF,78,75,2398,6.4,12.6,.507,0.1,0.3,.235,6.4,12.4,.513,3.9,5.4,.732,2.6,5.6,8.2,1.9,0.6,1.5,2.8,4.0,16.8
1996-97,24,SAC,NBA,PF,24,15,607,5.4,12.3,.440,0.0,0.0,,5.4,12.3,.440,4.2,5.3,.778,2.9,5.5,8.4,1.7,1.1,1.5,2.6,4.4,14.9
1997-98,25,POR,NBA,SF,61,49,1921,5.3,10.4,.508,0.0,0.0,.000,5.3,10.4,.509,3.2,4.3,.750,3.7,6.7,10.4,1.6,0.8,0.8,2.1,3.4,13.8
1998-99,26,POR,NBA,PF,48,46,1525,4.3,9.0,.479,0.0,0.0,,4.3,9.0,.479,4.3,5.3,.814,4.1,7.0,11.1,1.6,0.5,0.8,2.3,3.2,13.0
1999-00,27,POR,NBA,PF,63,14,1322,4.7,9.6,.491,0.0,0.1,.500,4.7,9.5,.491,3.0,4.5,.675,3.3,6.1,9.4,1.7,0.9,0.8,2.3,4.5,12.5
2000-01,28,MIA,NBA,C,82,79,2771,6.3,13.1,.479,0.0,0.0,.000,6.3,13.1,.480,3.7,4.6,.797,2.8,6.5,9.3,1.3,0.8,0.9,2.2,3.8,16.2
2001-02,29,MIA,NBA,PF,72,72,2256,4.6,9.7,.469,0.0,0.0,.000,4.6,9.7,.470,1.6,1.9,.849,2.7,6.5,9.2,2.2,0.8,0.5,1.9,3.8,10.7
2002-03,30,MIA,NBA,C,82,82,2641,4.7,9.2,.509,0.0,0.0,,4.7,9.2,.509,2.2,2.8,.771,3.3,8.1,11.4,1.4,0.9,0.6,1.8,4.1,11.5
2003-04,31,MIA,NBA,C,76,76,2303,4.5,9.6,.471,0.0,0.0,.000,4.5,9.6,.472,1.3,1.7,.782,2.7,5.5,8.2,1.1,0.8,0.5,1.3,4.0,10.4
2004-05,32,LAL,NBA,C,69,8,1136,3.3,6.6,.493,0.0,0.0,,3.3,6.6,.493,1.8,2.5,.722,3.2,4.9,8.1,1.1,0.7,0.7,1.4,5.5,8.3
2005-06,33,PHO,NBA,C,21,2,248,3.9,9.4,.415,0.0,0.0,,3.9,9.4,.415,1.0,1.2,.875,1.6,6.7,8.3,1.0,0.7,0.4,1.0,6.5,8.9
