Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,58,34,1556,180,387,.465,0,1,.000,180,386,.466,.465,114,173,.659,149,263,412,43,29,45,80,203,474
3 seasons,,POR,NBA,,33,17,937,111,220,.505,0,0,,111,220,.505,.505,89,129,.690,89,165,254,28,20,25,43,121,311
2 seasons,,MIA,NBA,,16,13,483,52,122,.426,0,1,.000,52,121,.430,.426,18,28,.643,51,85,136,11,7,13,24,61,122
1 season,,PHO,NBA,,5,0,12,1,3,.333,0,0,,1,3,.333,.333,0,2,.000,2,0,2,0,0,0,0,7,2
1 season,,SAC,NBA,,4,4,124,16,42,.381,0,0,,16,42,.381,.381,7,14,.500,7,13,20,4,2,7,13,14,39
