Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2002-03,24,WAS,NBA,PG,42,647,67%,33%,,,,-2.5,-1.7,23,15,4,23,,2,,84,13,4,18
2003-04,25,WAS,NBA,SG,71,1478,10%,90%,,,,-7.5,-2.4,50,37,17,34,,5,,303,49,5,34
2004-05,26,WAS,NBA,SG,63,1054,34%,66%,,,,-4.2,-5.4,29,24,15,44,,6,,255,34,8,23
2005-06,27,POR,NBA,SG,76,1920,28%,72%,,,,-10.3,+1.4,48,41,24,63,,7,,316,69,18,42
2006-07,28,TOT,NBA,SG,81,1926,12%,88%,,,,-3.3,-2.0,36,23,42,0,,0,,275,0,12,35
2006-07,28,POR,NBA,SG,55,1243,18%,82%,,,,-4.4,+0.9,31,17,29,50,,15,,182,28,8,21
2006-07,28,TOR,NBA,SG,26,683,1%,99%,,,,-1.6,-3.4,5,6,13,29,,5,,93,16,4,14
2007-08,29,TOT,NBA,PG,53,668,91%,9%,,,,+7.9,+2.1,31,14,9,0,,0,,211,0,1,16
2007-08,29,TOR,NBA,PG,36,424,86%,14%,,,,0.0,-3.8,19,10,6,19,,1,,141,8,1,8
2007-08,29,DET,NBA,PG,17,244,100%,,,,,+22.0,+14.3,12,4,3,10,,2,,70,2,0,8
2008-09,30,WAS,NBA,PG,50,816,100%,,,,,-9.3,-1.2,45,17,8,36,,1,,255,12,3,11
