Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,24,WAS,NBA,PG,42,3,647,5.8,15.1,.384,1.4,4.7,.298,4.4,10.4,.422,2.1,2.6,.804,0.7,3.3,4.0,2.2,1.4,0.2,2.3,3.0,15.0
2003-04,25,WAS,NBA,SG,71,16,1478,6.0,15.5,.388,1.4,4.8,.298,4.6,10.7,.428,2.7,3.4,.799,0.7,2.9,3.6,3.3,2.0,0.1,2.5,2.7,16.2
2004-05,26,WAS,NBA,SG,63,4,1054,6.4,15.3,.416,1.6,5.0,.327,4.7,10.2,.460,3.0,3.3,.897,1.1,3.0,4.1,3.8,1.5,0.1,2.3,3.3,17.3
2005-06,27,POR,NBA,SG,76,42,1920,6.7,15.4,.435,1.2,3.2,.382,5.5,12.2,.449,2.9,3.6,.804,0.6,2.8,3.3,2.8,1.1,0.1,2.1,2.9,17.5
2006-07,28,TOT,NBA,SG,81,6,1926,5.6,13.1,.425,1.5,4.2,.350,4.1,8.9,.461,1.9,2.2,.871,0.5,2.4,3.0,2.3,1.4,0.2,1.9,3.3,14.5
2006-07,28,POR,NBA,SG,55,1,1243,5.5,12.9,.426,1.5,4.1,.364,4.0,8.7,.455,1.7,2.1,.833,0.5,2.0,2.5,2.4,1.4,0.2,2.2,3.2,14.2
2006-07,28,TOR,NBA,SG,26,5,683,5.8,13.7,.425,1.4,4.4,.325,4.4,9.3,.472,2.2,2.3,.932,0.6,3.3,3.8,2.2,1.4,0.1,1.3,3.4,15.2
2007-08,29,TOT,NBA,PG,53,0,668,5.7,13.9,.411,1.6,3.9,.417,4.1,10.0,.409,1.1,1.4,.808,0.8,3.2,4.0,5.2,1.1,0.1,2.9,3.3,14.2
2007-08,29,TOR,NBA,PG,36,0,424,5.0,13.6,.369,1.4,3.3,.436,3.6,10.3,.347,1.5,1.6,.947,0.8,3.2,4.0,5.5,1.8,0.2,3.0,3.2,13.0
2007-08,29,DET,NBA,PG,17,0,244,6.9,14.5,.480,1.9,4.9,.394,5.0,9.6,.523,0.4,1.0,.429,0.9,3.2,4.1,4.7,0.0,0.0,2.8,3.5,16.2
2008-09,30,WAS,NBA,PG,50,6,816,4.5,11.3,.395,1.1,3.3,.333,3.4,8.0,.420,1.5,1.7,.872,0.4,2.6,3.0,5.2,1.5,0.3,3.1,3.3,11.5
