Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,24,WAS,NBA,PG,42,3,647,8.8,22.8,.384,2.1,7.1,.298,6.6,15.7,.422,3.1,3.9,.804,1.1,5.0,6.1,3.4,2.2,0.3,3.5,4.5,22.7,,90,105
2003-04,25,WAS,NBA,SG,71,16,1478,8.7,22.4,.388,2.1,7.0,.298,6.6,15.5,.428,3.9,4.9,.799,1.1,4.2,5.2,4.8,2.9,0.1,3.7,3.9,23.4,,96,105
2004-05,26,WAS,NBA,SG,63,4,1054,9.1,21.8,.416,2.3,7.2,.327,6.7,14.6,.460,4.2,4.7,.897,1.6,4.2,5.8,5.4,2.1,0.2,3.3,4.8,24.7,,106,109
2005-06,27,POR,NBA,SG,76,42,1920,10.2,23.4,.435,1.9,4.8,.382,8.3,18.6,.449,4.5,5.5,.804,0.9,4.2,5.0,4.3,1.7,0.2,3.2,4.5,26.7,,102,114
2006-07,28,TOT,NBA,SG,81,6,1926,8.3,19.5,.425,2.2,6.3,.350,6.1,13.2,.461,2.8,3.2,.871,0.7,3.6,4.4,3.4,2.1,0.2,2.8,4.9,21.6,,100,110
2006-07,28,POR,NBA,SG,55,1,1243,8.3,19.4,.426,2.3,6.3,.364,6.0,13.2,.455,2.6,3.1,.833,0.7,3.0,3.7,3.6,2.1,0.3,3.4,4.9,21.4,,99,112
2006-07,28,TOR,NBA,SG,26,5,683,8.4,19.7,.425,2.0,6.3,.325,6.3,13.4,.472,3.1,3.3,.932,0.8,4.7,5.5,3.1,2.0,0.2,1.8,4.9,21.9,,103,107
2007-08,29,TOT,NBA,PG,53,0,668,8.5,20.8,.411,2.4,5.8,.417,6.1,15.0,.409,1.7,2.1,.808,1.2,4.8,6.0,7.8,1.7,0.2,4.4,5.0,21.2,,95,108
2007-08,29,TOR,NBA,PG,36,0,424,7.4,20.1,.369,2.1,4.9,.436,5.3,15.2,.347,2.3,2.4,.947,1.1,4.8,5.9,8.2,2.6,0.3,4.4,4.8,19.2,,91,107
2007-08,29,DET,NBA,PG,17,0,244,10.6,22.1,.480,2.9,7.4,.394,7.7,14.6,.523,0.7,1.6,.429,1.4,5.0,6.3,7.2,0.0,0.0,4.3,5.4,24.8,,103,109
2008-09,30,WAS,NBA,PG,50,6,816,6.5,16.6,.395,1.6,4.8,.333,4.9,11.7,.420,2.2,2.5,.872,0.5,3.8,4.3,7.6,2.3,0.4,4.5,4.8,16.9,,92,115
