Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,26,WAS,NBA,SG,10,219,5%,95%,,,,-8.6,-10.8,5,4,3,4,,2,0,28,6,0,5
2006-07,28,TOR,NBA,SG,6,63,,100%,,,,-17.5,-15.0,0,5,5,3,,2,0,6,0,0,1
2007-08,29,DET,NBA,PG,2,7,61%,39%,,,,81.8,79.6,0,0,0,0,,0,0,0,0,0,0
