Season,Team,Lg,Salary
2012-13,Toronto Raptors,NBA,"$3,627,720"
2013-14,Toronto Raptors,NBA,"$3,526,440"
2014-15,Toronto Raptors,NBA,"$3,678,360"
2015-16,Toronto Raptors,NBA,"$4,660,482"
