Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,21,TOR,NBA,C,7,200,.633,5.3,1.000,.429,.408,.143,.020,.000,.633,.857,.500,.429,.000,,.710,.122,6,,,,0,0
2014-15,22,TOR,NBA,C,4,106,.500,4.6,1.000,.474,.395,.105,.026,.000,.500,.667,.400,.000,1.000,,.632,.158,4,,,,0,0
2015-16,23,TOR,NBA,C,12,321,.567,5.0,1.000,.550,.225,.167,.058,.000,.567,.621,.481,.700,.000,,.603,.092,10,,,,0,0
