Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,74,1789,,,,,100%,-1.7,-5.0,12,17,49,127,1,17,0,108,105,28,59
6 seasons,,LAL,NBA,,74,1789,,,,,100%,-1.7,-5.0,12,17,49,127,1,17,0,108,105,28,59
