Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1999-00,24,DEN,NBA,SF,52,589,11.8,.467,.077,.453,13.7,7.3,10.5,4.9,3.4,1.5,9.1,11.4,,0.8,0.6,1.4,.111,,-0.3,1.4,1.1,0.5
2000-01,25,DEN,NBA,SF,57,696,13.3,.585,.076,.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12.0,,1.2,0.4,1.7,.114,,0.2,0.7,0.9,0.5
2001-02,26,DEN,NBA,SF,75,1686,11.4,.524,.039,.300,8.6,11.7,10.1,4.8,2.4,1.8,10.6,10.3,,1.9,1.2,3.1,.088,,-1.3,1.6,0.3,1.0
2002-03,27,DEN,NBA,SG,62,996,12.7,.519,.036,.208,8.7,9.7,9.2,9.3,3.4,2.3,16.7,11.5,,0.6,1.6,2.1,.102,,-2.1,3.2,1.1,0.8
2003-04,28,DEN,NBA,PF,52,392,9.9,.395,.000,.226,11.1,14.0,12.5,6.4,2.4,2.9,9.3,7.2,,0.3,0.5,0.8,.097,,-2.3,2.6,0.3,0.2
2004-05,29,HOU,NBA,SF,66,604,7.7,.462,.054,.189,4.2,10.4,7.3,4.7,2.1,0.6,5.5,9.9,,0.2,0.9,1.1,.087,,-3.7,1.6,-2.1,0.0
2005-06,30,HOU,NBA,SF,68,652,4.0,.338,.177,.113,5.7,10.1,7.9,5.9,1.8,0.8,9.1,10.5,,-0.6,0.8,0.2,.012,,-5.6,1.2,-4.4,-0.4
2007-08,32,NOH,NBA,SF,53,660,9.9,.505,.010,.290,9.5,8.2,8.9,5.2,2.6,1.3,11.7,9.0,,0.6,0.8,1.5,.107,,-1.3,2.5,1.2,0.5
2008-09,33,NOH,NBA,SF,21,219,10.8,.585,.000,.132,5.5,7.7,6.6,6.5,3.5,1.9,11.1,9.9,,0.2,0.3,0.6,.125,,-1.6,2.7,1.1,0.2
2009-10,34,OKC,NBA,SF,1,8,31.3,1.064,.000,2.000,14.7,14.0,14.3,0.0,6.4,0.0,0.0,10.5,,0.1,0.0,0.1,.509,,8.3,-0.2,8.1,0.0
