Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,DEN,NBA,SF,57,696,,11%,75%,14%,,-1.5,+1.1,14,3,7,38,,3,,62,21,8,17
2001-02,26,DEN,NBA,SF,75,1686,,8%,61%,30%,1%,+1.7,+14.4,13,15,13,88,,7,,115,46,12,35
2002-03,27,DEN,NBA,SG,62,996,,67%,33%,,,-2.4,+9.3,21,10,12,38,,4,,113,24,11,20
2003-04,28,DEN,NBA,PF,52,392,,27%,61%,12%,,-0.2,-1.3,5,0,1,25,,1,,39,4,0,7
2004-05,29,HOU,NBA,SF,66,604,,21%,77%,2%,,+10.5,+6.7,6,1,0,24,,0,,43,11,4,16
2005-06,30,HOU,NBA,SF,68,652,,22%,59%,19%,,-4.7,-3.8,10,1,2,40,,2,,53,8,2,8
2007-08,32,NOH,NBA,SF,53,660,,6%,74%,19%,,+2.9,-3.8,4,6,5,40,,2,,58,15,3,7
2008-09,33,NOH,NBA,SF,21,219,,20%,79%,1%,,-6.1,-8.4,1,1,3,17,,1,,24,2,1,2
2009-10,34,OKC,NBA,SF,1,8,,,100%,,,+66.9,+62.8,0,0,0,1,,0,,0,1,0,0
