Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,455,5913,.463,8.0,.945,.537,.067,.058,.284,.055,.477,.605,.236,.274,.334,.220,.763,.017,18,1.000,.542,.281,3,0
4 seasons,,DEN,NBA,,246,3770,.488,6.5,.957,.611,.081,.047,.218,.043,.499,.610,.228,.333,.327,.233,.722,.017,12,1.000,.433,.308,3,0
2 seasons,,HOU,NBA,,134,1256,.357,12.9,.881,.311,.034,.085,.451,.119,.377,.479,.250,.200,.349,.214,.859,.000,0,1.000,.643,.278,0,0
2 seasons,,NOH,NBA,,74,879,.514,7.7,.993,.543,.051,.065,.333,.007,.518,.693,.286,.222,.326,.000,.859,.043,6,,1.000,.000,0,0
1 season,,OKC,NBA,,1,8,1.000,0.0,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,.000,.000,0,,,,0,0
