Player,Sim,1,2,3,4
Jeremy Lamb,,3.3,2.7,1.6,0.2
Mike Butler,91.6,3.1,2.3,1.6,0.1
Bill Gabor,91.3,3.5,2.8,1.5,0.5
Maurice Evans,90.6,3.2,2.6,2.1,0.1
Terry Furlow,90.2,3.3,2.8,1.1,0.0
Roger Phegley,89.9,3.7,2.6,1.6,0.0
Steve Kerr,89.5,3.2,2.4,1.3,0.4
Mo Williams,89.5,3.2,2.5,2.2,0.2
Darrell Griffith,89.4,3.5,2.8,2.1,0.4
Mervin Jackson,87.9,3.1,3.1,1.8,-0.2
Geoff Huston,87.5,3.4,3.0,1.7,-0.3
