Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,91,2391,10.7,.573,.657,.155,0.8,11.7,6.2,8.0,1.4,1.4,11.7,15.1,,1.8,2.1,3.9,.079,,-0.3,0.6,0.3,1.4
4 seasons,,ATL,NBA,,37,1269,11.6,.601,.780,.152,0.5,14.6,7.5,6.5,1.5,1.6,11.8,14.1,,1.0,1.5,2.5,.096,,0.4,1.1,1.5,1.1
3 seasons,,UTA,NBA,,27,605,11.9,.581,.483,.228,1.3,8.1,4.6,8.8,1.0,1.2,7.9,15.9,,1.0,0.0,1.0,.078,,-0.6,0.4,-0.1,0.3
2 seasons,,CHI,NBA,,22,370,8.9,.516,.542,.075,0.6,8.5,4.5,12.1,1.6,1.2,14.5,18.2,,0.1,0.5,0.6,.072,,-0.5,-1.2,-1.7,0.0
1 season,,PHI,NBA,,5,147,3.1,.433,.857,.071,2.4,9.2,5.6,8.3,1.5,0.6,21.7,12.1,,-0.2,0.1,-0.1,-0.048,,-4.9,2.2,-2.7,0.0
