Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2003-04,22,PHI,NBA,SF,74,882,10.1,.489,.633,.073,4.0,10.7,7.4,8.3,1.5,0.7,10.8,20.2,,0.2,0.8,1.0,.054,,-0.3,-2.3,-2.6,-0.1
2004-05,23,PHI,NBA,SF,82,2667,12.8,.588,.735,.126,1.7,14.5,8.0,11.0,2.0,1.0,11.7,15.1,,3.3,3.3,6.6,.119,,1.5,0.8,2.3,2.9
2005-06,24,PHI,NBA,SF,82,2563,12.3,.577,.576,.156,1.2,11.1,6.2,10.2,1.3,0.8,10.8,16.2,,3.2,1.3,4.6,.086,,1.2,-1.4,-0.2,1.1
2006-07,25,PHI,NBA,SF,74,2288,14.2,.569,.363,.247,1.6,12.0,6.8,8.0,1.3,0.7,11.1,21.3,,2.9,1.7,4.6,.097,,0.9,-1.5,-0.5,0.9
2007-08,26,TOT,NBA,SG-PF,75,1732,12.8,.585,.515,.226,1.5,10.5,6.0,8.8,1.3,1.4,10.6,18.3,,2.7,1.5,4.2,.116,,1.3,-1.2,0.1,0.9
2007-08,26,PHI,NBA,PF,25,657,10.5,.515,.476,.150,2.1,11.1,6.6,7.9,1.6,0.7,10.4,18.5,,0.4,0.6,1.0,.075,,-0.5,-1.0,-1.5,0.1
2007-08,26,UTA,NBA,SG,50,1075,14.2,.629,.540,.276,1.0,10.1,5.6,9.3,1.1,1.7,10.7,18.2,,2.3,0.9,3.2,.141,,2.4,-1.3,1.1,0.8
2008-09,27,UTA,NBA,SF,78,1874,12.1,.572,.477,.227,2.2,14.2,8.2,11.1,1.3,1.3,12.8,16.9,,1.9,1.8,3.7,.095,,0.3,-0.1,0.2,1.0
2009-10,28,UTA,NBA,SG,52,952,13.9,.620,.393,.175,1.3,12.2,6.9,13.9,1.4,1.0,12.2,16.2,,1.6,1.0,2.6,.130,,0.9,-0.5,0.4,0.6
2010-11,29,CHI,NBA,SG,82,1649,13.0,.572,.519,.156,0.9,9.5,5.3,12.1,1.1,0.9,9.2,18.3,,2.7,2.4,5.1,.149,,0.8,-0.9,0.0,0.8
2011-12,30,CHI,NBA,SG,65,1469,13.6,.600,.658,.160,2.0,9.9,6.0,11.7,1.3,0.7,10.7,15.3,,3.1,2.1,5.3,.172,,2.5,0.0,2.5,1.7
2012-13,31,ATL,NBA,SF,74,2259,13.9,.637,.689,.130,1.2,13.5,7.4,9.9,1.6,1.3,9.9,14.5,,4.0,2.5,6.4,.137,,2.1,0.5,2.7,2.7
2013-14,32,ATL,NBA,SG,71,2408,13.5,.653,.644,.154,1.1,12.4,6.8,13.3,1.5,0.8,13.6,14.2,,3.9,2.0,5.9,.118,,2.0,0.2,2.2,2.5
2014-15,33,ATL,NBA,SG,75,2418,14.8,.699,.748,.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,,5.0,2.4,7.5,.148,,3.1,0.2,3.3,3.3
2015-16,34,ATL,NBA,SG,80,2401,9.7,.578,.644,.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,,1.2,2.9,4.1,.081,,-0.7,0.5,-0.2,1.1
2016-17,35,TOT,NBA,SG,44,1185,10.8,.595,.663,.090,0.6,10.6,5.6,10.4,1.1,1.0,12.2,14.5,,1.1,1.1,2.1,.086,,-0.2,-0.4,-0.6,0.4
2016-17,35,ATL,NBA,SG,32,894,10.9,.594,.649,.110,0.1,10.9,5.6,12.4,1.2,1.2,13.5,14.5,,0.7,0.9,1.6,.086,,-0.3,0.0,-0.3,0.4
2016-17,35,CLE,NBA,SG,12,291,10.5,.600,.701,.034,1.9,9.6,5.8,4.6,0.7,0.6,8.3,14.5,,0.3,0.2,0.5,.083,,0.3,-1.7,-1.4,0.0
