Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,91,38,2391,4.1,9.8,.416,2.5,6.4,.386,1.6,3.4,.475,1.4,1.5,.891,0.3,3.7,4.0,1.8,0.9,0.6,1.4,3.0,12.0
4 seasons,,ATL,NBA,,37,31,1269,3.9,9.2,.421,2.8,7.1,.389,1.1,2.0,.535,1.2,1.4,.898,0.2,4.8,5.0,1.5,1.0,0.7,1.3,2.2,11.7
3 seasons,,UTA,NBA,,27,2,605,4.8,10.7,.444,2.0,5.2,.391,2.7,5.5,.495,2.1,2.4,.878,0.4,2.4,2.9,2.0,0.7,0.5,1.0,3.5,13.7
2 seasons,,CHI,NBA,,22,0,370,4.6,11.7,.392,2.5,6.3,.400,2.0,5.4,.382,0.8,0.9,.889,0.2,2.6,2.8,2.5,1.1,0.6,2.0,4.4,12.5
1 season,,PHI,NBA,,5,5,147,2.0,6.9,.286,1.7,5.9,.292,0.2,1.0,.250,0.5,0.5,1.000,0.7,2.4,3.2,2.0,1.0,0.2,2.0,4.4,6.1
