Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,22,TOT,NBA,PG,37,371,80%,20%,,,,-4.9,-1.3,13,4,6,0,,0,,147,0,0,13
2001-02,22,TOR,NBA,PG,17,96,100%,,,,,-14.5,-14.3,7,0,5,5,,2,,46,2,0,5
2001-02,22,DEN,NBA,PG,20,275,73%,27%,,,,-1.5,+5.4,6,4,1,8,,1,,101,3,0,8
2002-03,23,UTA,NBA,PG,44,287,81%,19%,,,,-3.1,-6.8,14,9,7,11,,3,,109,10,2,8
2003-04,24,UTA,NBA,PG,71,2008,100%,,,,,-1.2,+0.7,84,42,30,49,,20,,756,72,13,48
2004-05,25,TOT,NBA,PG,70,1448,93%,6%,,,,-7.6,-8.9,55,25,27,0,,0,,592,0,7,36
2004-05,25,UTA,NBA,PG,30,742,93%,6%,,,,-11.0,-7.3,30,12,13,24,,5,,317,22,4,17
2004-05,25,DET,NBA,PG,40,706,93%,6%,1%,,,-3.9,-10.3,25,13,14,24,,9,,275,27,3,19
2005-06,26,TOT,NBA,PG-SG,77,1194,64%,36%,,,,+2.7,-0.8,38,22,23,0,,0,,502,0,7,21
2005-06,26,DET,NBA,PG,50,600,100%,,,,,+3.0,-5.9,18,12,15,27,,8,,341,18,1,12
2005-06,26,ORL,NBA,SG,27,594,29%,71%,,,,+2.4,+4.2,20,10,8,17,,6,,161,32,6,9
2006-07,27,ORL,NBA,PG,72,1304,88%,12%,,,,+2.0,+1.4,44,15,31,40,,13,,453,72,21,26
2007-08,28,ORL,NBA,PG,62,1269,100%,,,,,+5.1,-1.2,41,15,21,38,,8,,541,41,11,15
2009-10,30,MIA,NBA,PG,72,1585,84%,16%,,,,+2.7,-0.3,22,15,17,40,,9,,510,29,6,15
2010-11,31,TOT,NBA,PG,64,1185,96%,4%,,,,+5.0,-2.8,32,13,15,0,,0,,266,0,2,3
2010-11,31,MIA,NBA,PG,49,995,99%,1%,,,,+6.1,-3.4,24,8,11,31,,2,,213,8,2,2
2010-11,31,BOS,NBA,PG,15,190,81%,19%,,,,-0.7,-7.1,8,5,4,4,,2,,53,5,0,1
