Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2002-03,23,UTA,NBA,PG,3,27,14.1,.418,.000,.444,9.0,0.0,4.5,31.2,0.0,0.0,0.0,17.8,,0.1,0.0,0.0,.050,,-1.2,-2.9,-4.1,0.0
2004-05,25,DET,NBA,PG,19,150,10.6,.398,.022,.267,0.8,7.3,4.0,42.9,1.5,1.1,16.6,19.2,,-0.1,0.2,0.2,.049,,-3.1,-2.8,-5.9,-0.1
2006-07,27,ORL,NBA,PG,3,40,12.6,.403,.143,.143,6.0,8.8,7.5,25.3,1.4,0.0,6.3,19.1,,0.0,0.0,0.0,.016,,-2.1,0.8,-1.3,0.0
2007-08,28,ORL,NBA,PG,4,30,4.5,.615,.250,.500,0.0,7.7,3.9,19.9,0.0,0.0,38.1,12.5,,0.0,0.0,0.0,-0.011,,-5.3,-1.0,-6.3,0.0
2009-10,30,MIA,NBA,PG,5,115,8.7,.484,.038,.077,2.0,8.2,4.9,16.1,1.4,0.0,10.0,12.1,,0.0,0.1,0.2,.063,,-3.5,0.5,-3.0,0.0
