Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,138,2184,323,596,0,0,217,331,,880,124,86,193,160,309,863,.542,,.656,21.6,6.3,6.4,0.9
