Season,Team,Lg,Salary
2009-10,Philadelphia 76ers,NBA,"$650,000"
2010-11,Philadelphia 76ers,NBA,"$762,195"
2011-12,Philadelphia 76ers,NBA,"$854,389"
2012-13,Los Angeles Lakers,NBA,"$1,500,000"
2013-14,Los Angeles Lakers,NBA,"$1,550,000"
2014-15,Detroit Pistons,NBA,"$6,000,000"
2015-16,Detroit Pistons,NBA,"$6,270,000"
