Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,23,SAC,NBA,PG,16,16,41.3,7.1,16.1,.444,1.6,3.7,.424,5.6,12.4,.449,.492,4.4,5.4,.826,0.9,2.9,3.8,5.0,1.4,0.2,2.3,1.9,20.3
2002-03,24,SAC,NBA,PG,12,12,33.7,4.8,11.3,.422,0.9,3.3,.282,3.8,8.0,.479,.463,2.3,2.8,.794,0.7,1.9,2.6,5.0,1.2,0.4,1.5,2.6,12.7
2003-04,25,SAC,NBA,PG,12,12,41.4,7.0,16.3,.429,2.0,4.6,.436,5.0,11.8,.426,.490,4.0,4.6,.873,0.8,3.4,4.2,7.0,1.9,0.4,2.9,3.3,20.0
2004-05,26,SAC,NBA,PG,5,5,40.0,7.2,18.4,.391,1.0,4.6,.217,6.2,13.8,.449,.418,4.2,5.4,.778,1.0,3.4,4.4,6.6,1.4,0.4,2.6,2.2,19.6
2005-06,27,SAC,NBA,PG,6,6,42.5,5.3,15.3,.348,1.5,4.3,.346,3.8,11.0,.348,.397,4.5,5.0,.900,1.0,2.8,3.8,5.2,1.5,0.0,3.0,2.8,16.7
2007-08,29,ATL,NBA,PG,7,7,36.0,3.1,9.3,.338,1.0,3.4,.292,2.1,5.9,.366,.392,3.0,4.6,.656,0.4,2.7,3.1,3.1,0.6,0.3,1.9,1.7,10.3
2008-09,30,ATL,NBA,PG,11,11,35.5,4.5,9.6,.462,2.4,4.4,.542,2.1,5.3,.397,.585,1.9,2.0,.955,0.5,2.8,3.4,4.2,0.9,0.2,2.2,3.1,13.2
2009-10,31,ATL,NBA,PG,11,11,26.5,3.3,7.3,.450,1.3,3.1,.412,2.0,4.2,.478,.538,0.6,0.9,.700,0.5,2.1,2.5,2.5,0.8,0.0,1.1,2.4,8.5
2010-11,32,MIA,NBA,PG,20,20,20.8,1.4,4.8,.281,0.9,3.3,.258,0.5,1.5,.333,.370,0.1,0.2,.500,0.3,1.6,1.8,1.2,0.6,0.3,0.9,1.5,3.7
2011-12,33,NYK,NBA,PG,5,1,23.6,1.8,4.6,.391,1.4,3.4,.412,0.4,1.2,.333,.543,0.4,0.6,.667,0.6,3.6,4.2,2.6,0.2,0.0,0.8,1.4,5.4
