Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,20,VAN,NBA,PG,50,50,1758,8.0,18.6,.430,0.5,2.3,.203,7.5,16.3,.461,3.9,5.2,.751,0.9,3.3,4.2,10.0,2.4,0.2,4.5,3.7,20.3,,99,110
1999-00,21,VAN,NBA,PG,82,82,3155,7.7,17.2,.445,1.3,3.5,.363,6.4,13.7,.466,3.3,4.2,.780,1.2,3.9,5.1,11.1,2.2,0.3,4.1,2.9,19.9,,107,110
2000-01,22,VAN,NBA,PG,82,82,3190,8.6,19.0,.454,1.8,4.7,.379,6.8,14.3,.478,2.3,3.1,.761,0.8,4.2,5.0,11.2,1.8,0.2,4.1,2.4,21.4,,104,108
2001-02,23,SAC,NBA,PG,80,80,2659,8.4,18.6,.453,1.0,2.6,.370,7.5,16.0,.466,2.9,3.6,.803,0.7,3.5,4.2,7.6,1.6,0.3,2.5,2.5,20.7,,107,105
2002-03,24,SAC,NBA,PG,55,55,1835,9.0,19.2,.470,1.5,3.8,.409,7.5,15.4,.485,4.4,5.1,.861,0.9,3.1,4.0,7.8,2.0,0.2,3.5,2.6,24.0,,109,103
2003-04,25,SAC,NBA,PG,82,82,2980,9.1,20.3,.450,2.6,6.6,.392,6.6,13.7,.479,5.3,6.5,.815,1.2,3.6,4.8,7.7,1.9,0.3,3.0,2.5,26.1,,113,108
2004-05,26,SAC,NBA,PG,80,80,3084,9.4,21.1,.443,2.2,6.1,.360,7.2,15.1,.477,5.4,6.9,.775,1.3,4.3,5.6,9.0,2.1,0.5,3.4,3.2,26.3,,112,110
2005-06,27,SAC,NBA,PG,82,82,3167,9.8,22.8,.432,3.2,8.2,.386,6.7,14.6,.458,5.6,6.6,.849,0.5,3.5,4.0,7.3,1.4,0.2,3.3,2.8,28.5,,110,109
2006-07,28,SAC,NBA,PG,82,82,2784,8.6,21.2,.404,3.1,8.7,.360,5.4,12.5,.435,5.2,6.3,.830,0.7,4.1,4.8,7.1,1.6,0.1,3.6,2.5,25.5,,105,110
2007-08,29,TOT,NBA,PG,48,44,1573,8.2,20.0,.411,3.1,8.2,.375,5.1,11.8,.437,2.6,3.3,.780,0.5,4.8,5.3,9.6,1.8,0.1,3.9,3.2,22.1,,104,111
2007-08,29,SAC,NBA,PG,15,12,473,8.4,20.6,.406,2.6,6.5,.393,5.8,14.0,.412,2.5,3.3,.742,1.2,4.8,6.0,8.0,2.0,0.2,4.1,3.6,21.8,,100,111
2007-08,29,ATL,NBA,PG,33,32,1100,8.1,19.7,.414,3.3,9.0,.369,4.8,10.7,.451,2.6,3.3,.797,0.2,4.7,5.0,10.3,1.7,0.1,3.9,3.0,22.2,,106,111
2008-09,30,ATL,NBA,PG,79,79,2740,8.5,19.6,.435,3.3,8.4,.390,5.3,11.3,.468,2.6,3.3,.789,0.7,4.7,5.4,7.7,1.9,0.2,2.5,2.8,23.0,,113,109
2009-10,31,ATL,NBA,PG,80,80,2195,6.5,15.6,.416,3.1,7.9,.389,3.4,7.8,.444,1.7,1.9,.861,0.5,4.0,4.5,7.5,1.6,0.1,2.2,3.8,17.7,,113,110
2010-11,32,TOT,NBA,PG,80,68,2285,5.8,13.5,.431,3.6,8.1,.440,2.2,5.3,.417,0.9,1.5,.629,0.4,4.2,4.6,6.2,1.2,0.2,2.4,4.1,16.1,,110,109
2010-11,32,ATL,NBA,PG,56,56,1674,6.2,14.2,.435,3.6,8.2,.441,2.5,5.9,.427,0.9,1.5,.630,0.5,4.1,4.6,6.5,1.2,0.2,2.2,4.0,16.9,,111,110
2010-11,32,WAS,NBA,PG,2,0,29,1.8,15.9,.111,0.0,7.1,.000,1.8,8.8,.200,0.0,0.0,,0.0,5.3,5.3,14.1,1.8,0.0,1.8,5.3,3.5,,60,112
2010-11,32,MIA,NBA,PG,22,12,582,5.0,11.4,.437,3.6,8.0,.455,1.4,3.4,.395,0.9,1.5,.625,0.2,4.3,4.4,5.0,1.0,0.3,2.9,4.3,14.5,,108,107
2011-12,33,NYK,NBA,PG,39,4,557,3.2,11.5,.282,2.5,7.9,.318,0.7,3.6,.205,0.6,0.7,.750,0.5,5.0,5.5,7.4,1.9,0.3,1.8,4.2,9.5,,97,103
