Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,105,3484,88%,12%,,,,-2.4,+6.4,112,50,29,97,1,22,0,916,91,11,56
5 seasons,,SAC,NBA,,51,2017,79%,21%,,,,+0.9,+8.9,65,36,20,51,0,15,0,632,75,9,47
3 seasons,,ATL,NBA,,29,934,100%,,,,,-7.1,+9.6,32,11,6,30,0,6,0,207,15,2,8
1 season,,MIA,NBA,,20,415,99%,1%,,,,-6.3,-15.6,13,2,2,13,1,1,0,50,0,0,0
1 season,,NYK,NBA,,5,118,100%,,,,,-8.8,+15.1,2,1,1,3,0,0,0,27,1,0,1
